num,PNMOS,Wfin [nm],amp.,corr.x,corr.y,alpha,Ioff,IDSAT,IDLIN,IDLO,IDHI,VTSAT,VTLIN,SS,DIBL(mV),sigma(VTSAT)[mV]
,,,,,,,2.971E-12,2.657E-05,7.633E-06,6.979E-07,2.501E-05,-0.341,-0.352,-62.191,-16.9231,
,,,,,,,2.493E-12,2.517E-05,7.137E-06,6.124E-07,2.369E-05,-0.345,-0.356,-62.08,-16.9231,
,,,,,,,2.928E-12,2.679E-05,7.678E-06,6.936E-07,2.519E-05,-0.341,-0.352,-62.137,-16.9231,
,,,,,,,3.272E-12,2.7E-05,7.811E-06,7.316E-07,2.54E-05,-0.339,-0.35,-62.29,-16.9231,
,,,,,,,2.45E-12,2.652E-05,7.58E-06,6.242E-07,2.487E-05,-0.345,-0.357,-61.981,-18.4615,
,,,,,,,2.615E-12,2.68E-05,7.71E-06,6.564E-07,2.516E-05,-0.343,-0.355,-62.013,-18.4615,
,,,,,,,2.598E-12,2.551E-05,7.212E-06,6.506E-07,2.4E-05,-0.343,-0.355,-61.95,-18.4615,
,,,,,,,2.471E-12,2.552E-05,7.379E-06,6.096E-07,2.409E-05,-0.346,-0.357,-62.088,-16.9231,
,,,,,,,2.988E-12,2.692E-05,7.457E-06,7.046E-07,2.527E-05,-0.341,-0.352,-62.122,-16.9231,
,,,,,,,2.382E-12,2.573E-05,7.377E-06,6.155E-07,2.428E-05,-0.345,-0.356,-61.938,-16.9231,
,,,,,,,4.122E-12,2.709E-05,7.953E-06,8.289E-07,2.545E-05,-0.334,-0.346,-62.524,-18.4615,
,,,,,,,3.011E-12,2.657E-05,7.527E-06,7.086E-07,2.495E-05,-0.34,-0.352,-62.123,-18.4615,
,,,,,,,3.439E-12,2.55E-05,7.477E-06,7.382E-07,2.41E-05,-0.339,-0.35,-62.355,-16.9231,
,,,,,,,2.52E-12,2.609E-05,7.649E-06,6.26E-07,2.467E-05,-0.345,-0.356,-62.072,-16.9231,
,,,,,,,3.052E-12,2.668E-05,7.681E-06,7.194E-07,2.512E-05,-0.34,-0.351,-62.132,-16.9231,
,,,,,,,3.261E-12,2.585E-05,7.486E-06,7.289E-07,2.432E-05,-0.339,-0.351,-62.231,-18.4615,
,,,,,,,3.455E-12,2.689E-05,7.788E-06,7.679E-07,2.527E-05,-0.337,-0.349,-62.241,-18.4615,
,,,,,,,2.93E-12,2.631E-05,7.73E-06,6.84E-07,2.484E-05,-0.342,-0.353,-62.197,-16.9231,
,,,,,,,2.549E-12,2.682E-05,7.517E-06,6.444E-07,2.508E-05,-0.344,-0.355,-62.003,-16.9231,
,,,,,,,2.783E-12,2.611E-05,7.471E-06,6.624E-07,2.454E-05,-0.343,-0.354,-62.156,-16.9231,
43,N,7,0.626,35.617,90.479,0.224,5.502E-13,3.239E-05,1.304E-05,2.517E-07,3.149E-05,0.373,0.379,60.844,9.2308,11.17204967
,,,,,,,1.643E-12,4.231E-05,1.57E-05,5.78E-07,4.093E-05,0.348,0.354,61.482,9.2308,
,,,,,,,2.389E-12,3.824E-05,1.553E-05,6.834E-07,3.745E-05,0.342,0.349,61.937,10.7692,
,,,,,,,6.071E-12,4.481E-05,1.786E-05,1.159E-06,4.349E-05,0.323,0.335,63.048,18.4615,
,,,,,,,1.751E-12,4.139E-05,1.659E-05,5.979E-07,4.015E-05,0.347,0.355,61.447,12.3077,
,,,,,,,3.059E-12,4.208E-05,1.664E-05,8.428E-07,4.093E-05,0.335,0.344,61.995,13.8462,
,,,,,,,2.672E-12,4.337E-05,1.665E-05,7.986E-07,4.185E-05,0.337,0.347,61.796,15.3846,
,,,,,,,1.15E-12,3.728E-05,1.59E-05,4.387E-07,3.667E-05,0.357,0.362,61.2,7.6923,
,,,,,,,9.905E-13,3.451E-05,1.337E-05,4.124E-07,3.344E-05,0.359,0.366,60.906,10.7692,
,,,,,,,1.763E-12,4.107E-05,1.62E-05,5.893E-07,3.984E-05,0.347,0.354,61.532,10.7692,
,,,,,,,3.42E-12,4.33E-05,1.641E-05,8.831E-07,4.165E-05,0.334,0.344,62.254,15.3846,
,,,,,,,1.351E-12,3.878E-05,1.551E-05,4.883E-07,3.787E-05,0.353,0.359,61.334,9.2308,
,,,,,,,1.648E-12,3.661E-05,1.5E-05,5.815E-07,3.589E-05,0.347,0.355,61.358,12.3077,
,,,,,,,3.142E-12,3.993E-05,1.56E-05,8.345E-07,3.88E-05,0.335,0.345,62.143,15.3846,
,,,,,,,2.308E-12,4.181E-05,1.594E-05,7.213E-07,4.046E-05,0.341,0.348,61.7,10.7692,
,,,,,,,1.769E-12,3.761E-05,1.52E-05,5.944E-07,3.656E-05,0.347,0.354,61.421,10.7692,
,,,,,,,1.149E-12,3.73E-05,1.54E-05,4.354E-07,3.639E-05,0.357,0.363,61.315,9.2308,
,,,,,,,1.065E-12,3.363E-05,1.393E-05,4.038E-07,3.3E-05,0.359,0.365,61.233,9.2308,
,,,,,,,2.757E-12,4.346E-05,1.657E-05,8.11E-07,4.205E-05,0.337,0.345,61.872,12.3077,
,,,,,,,1.158E-12,3.817E-05,1.551E-05,4.48E-07,3.721E-05,0.356,0.364,61.149,12.3077,
,,,,,,,1.745E-12,3.85E-05,1.482E-05,5.879E-07,3.764E-05,0.347,0.354,61.528,10.7692,
,,,,,,,1.237E-12,3.8E-05,1.435E-05,4.722E-07,3.7E-05,0.354,0.36,61.183,9.2308,
,,,,,,,8.056E-12,4.277E-05,1.797E-05,1.261E-06,4.155E-05,0.319,0.333,63.744,21.5385,
,,,,,,,2.656E-12,4.168E-05,1.603E-05,7.715E-07,4.052E-05,0.338,0.348,61.846,15.3846,
,,,,,,,1.592E-12,3.932E-05,1.528E-05,5.5E-07,3.81E-05,0.349,0.358,61.543,13.8462,
,,,,,,,5.398E-12,4.146E-05,1.692E-05,1.093E-06,4.012E-05,0.325,0.336,62.773,16.9231,
,,,,,,,1.898E-12,3.777E-05,1.57E-05,5.645E-07,3.701E-05,0.348,0.355,61.889,10.7692,
,,,,,,,2.157E-12,4.088E-05,1.578E-05,6.884E-07,3.95E-05,0.342,0.351,61.622,13.8462,
,,,,,,,2.61E-12,4.099E-05,1.624E-05,7.401E-07,3.987E-05,0.34,0.348,62.008,12.3077,
,,,,,,,1.784E-12,4.138E-05,1.655E-05,5.897E-07,4.032E-05,0.347,0.354,61.678,10.7692,
,,,,,,,1.813E-12,3.881E-05,1.542E-05,6.216E-07,3.765E-05,0.345,0.355,61.406,15.3846,
,,,,,,,3.27E-12,4.013E-05,1.656E-05,8.193E-07,3.91E-05,0.336,0.344,62.304,12.3077,
,,,,,,,1.48E-12,3.814E-05,1.556E-05,4.639E-07,3.726E-05,0.355,0.36,61.693,7.6923,
,,,,,,,1.713E-12,3.869E-05,1.507E-05,5.661E-07,3.749E-05,0.348,0.354,61.626,9.2308,
,,,,,,,9.17E-13,3.785E-05,1.59E-05,3.436E-07,3.699E-05,0.364,0.37,61.376,9.2308,
,,,,,,,2.739E-12,4.189E-05,1.679E-05,7.905E-07,4.077E-05,0.337,0.346,61.894,13.8462,
,,,,,,,2.342E-12,4.429E-05,1.81E-05,7.131E-07,4.286E-05,0.341,0.349,61.883,12.3077,
,,,,,,,2.98E-12,4.029E-05,1.61E-05,8.077E-07,3.923E-05,0.337,0.345,62.089,12.3077,
,,,,,,,9.005E-13,4.023E-05,1.569E-05,3.691E-07,3.875E-05,0.362,0.368,61.102,9.2308,
,,,,,,,5.788E-12,4.426E-05,1.827E-05,1.124E-06,4.291E-05,0.324,0.336,63.071,18.4615,
,,,,,,,1.916E-12,3.765E-05,1.543E-05,5.772E-07,3.686E-05,0.348,0.354,61.863,9.2308,
,,,,,,,1.802E-12,3.967E-05,1.662E-05,5.968E-07,3.859E-05,0.347,0.355,61.547,12.3077,
,,,,,,,2.082E-12,3.809E-05,1.51E-05,6.479E-07,3.715E-05,0.344,0.352,61.705,12.3077,
,,,,,,,7.778E-13,3.419E-05,1.393E-05,3.4E-07,3.326E-05,0.365,0.372,60.854,10.7692,
,,,,,,,2.351E-12,4.149E-05,1.558E-05,7.38E-07,3.963E-05,0.34,0.349,61.665,13.8462,
,,,,,,,3.578E-12,4.366E-05,1.671E-05,9.126E-07,4.218E-05,0.332,0.342,62.213,15.3846,
,,,,,,,2.338E-12,3.868E-05,1.562E-05,7.088E-07,3.784E-05,0.341,0.348,61.702,10.7692,
,,,,,,,1.347E-12,3.873E-05,1.506E-05,4.845E-07,3.761E-05,0.353,0.36,61.505,10.7692,
,,,,,,,2.515E-12,4.38E-05,1.693E-05,7.779E-07,4.219E-05,0.338,0.347,61.722,13.8462,
,,,,,,,1.314E-12,3.822E-05,1.49E-05,4.982E-07,3.692E-05,0.352,0.362,61.17,15.3846,
44,P,7,0.532,92.201,154.221,0.39,4.278E-12,2.781E-05,8.352E-06,8.313E-07,2.578E-05,-0.334,-0.347,-62.757,-20,10.88764512
,,,,,,,1.608E-12,2.427E-05,6.754E-06,4.632E-07,2.248E-05,-0.356,-0.367,-61.783,-16.9231,
,,,,,,,4.909E-12,2.666E-05,7.995E-06,8.803E-07,2.504E-05,-0.332,-0.344,-62.858,-18.4615,
,,,,,,,3.843E-12,2.692E-05,7.872E-06,8.046E-07,2.516E-05,-0.336,-0.348,-62.386,-18.4615,
,,,,,,,5.378E-12,2.731E-05,8.233E-06,9.284E-07,2.567E-05,-0.33,-0.344,-62.933,-21.5385,
,,,,,,,2.939E-12,2.629E-05,8.013E-06,6.561E-07,2.478E-05,-0.343,-0.355,-62.371,-18.4615,
,,,,,,,3.725E-12,2.685E-05,7.891E-06,7.716E-07,2.526E-05,-0.337,-0.348,-62.468,-16.9231,
,,,,,,,2.879E-12,2.589E-05,7.805E-06,6.58E-07,2.444E-05,-0.343,-0.355,-62.311,-18.4615,
,,,,,,,2.979E-12,2.517E-05,7.546E-06,6.523E-07,2.373E-05,-0.343,-0.355,-62.373,-18.4615,
,,,,,,,4.014E-12,2.773E-05,8.148E-06,7.954E-07,2.602E-05,-0.336,-0.347,-62.624,-16.9231,
,,,,,,,3.499E-12,2.468E-05,7.462E-06,7.436E-07,2.334E-05,-0.338,-0.35,-62.345,-18.4615,
,,,,,,,2.3E-12,2.357E-05,7.35E-06,5.959E-07,2.24E-05,-0.346,-0.358,-61.849,-18.4615,
,,,,,,,3.965E-12,2.694E-05,7.93E-06,8.2E-07,2.513E-05,-0.335,-0.349,-62.382,-21.5385,
,,,,,,,3.461E-12,2.581E-05,7.584E-06,7.387E-07,2.428E-05,-0.339,-0.35,-62.36,-16.9231,
,,,,,,,6.051E-12,2.718E-05,8.027E-06,9.786E-07,2.542E-05,-0.327,-0.341,-63.055,-21.5385,
,,,,,,,2.843E-12,2.577E-05,7.548E-06,6.542E-07,2.427E-05,-0.343,-0.355,-62.21,-18.4615,
,,,,,,,1.746E-12,2.165E-05,6.658E-06,4.65E-07,2.062E-05,-0.356,-0.366,-61.864,-15.3846,
,,,,,,,4.573E-12,2.689E-05,7.702E-06,8.499E-07,2.511E-05,-0.333,-0.346,-62.701,-20,
,,,,,,,1.389E-12,2.202E-05,6.433E-06,4.191E-07,2.07E-05,-0.359,-0.371,-61.614,-18.4615,
,,,,,,,1.931E-12,2.386E-05,7.088E-06,5.213E-07,2.262E-05,-0.351,-0.362,-61.907,-16.9231,
,,,,,,,4.399E-12,2.641E-05,7.67E-06,8.374E-07,2.478E-05,-0.334,-0.346,-62.698,-18.4615,
,,,,,,,1.102E-12,2.113E-05,6.485E-06,3.483E-07,2.009E-05,-0.366,-0.377,-61.627,-16.9231,
,,,,,,,2.392E-12,2.3E-05,6.991E-06,5.957E-07,2.195E-05,-0.346,-0.358,-61.975,-18.4615,
,,,,,,,2.379E-12,2.289E-05,7.044E-06,5.882E-07,2.184E-05,-0.347,-0.359,-62.114,-18.4615,
,,,,,,,1.606E-12,2.194E-05,6.584E-06,4.623E-07,2.091E-05,-0.356,-0.367,-61.689,-16.9231,
,,,,,,,2.468E-12,2.455E-05,7.122E-06,6.427E-07,2.298E-05,-0.344,-0.357,-61.823,-20,
,,,,,,,2.298E-12,2.292E-05,6.734E-06,5.559E-07,2.181E-05,-0.349,-0.36,-62.074,-16.9231,
,,,,,,,2.794E-12,2.527E-05,7.366E-06,6.629E-07,2.381E-05,-0.343,-0.355,-62.213,-18.4615,
,,,,,,,4.098E-12,2.654E-05,7.71E-06,8.176E-07,2.49E-05,-0.335,-0.347,-62.614,-18.4615,
,,,,,,,2.282E-12,2.573E-05,7.368E-06,5.997E-07,2.398E-05,-0.346,-0.358,-61.917,-18.4615,
,,,,,,,6.425E-13,1.811E-05,5.555E-06,2.395E-07,1.734E-05,-0.378,-0.387,-61.135,-13.8462,
,,,,,,,5.812E-12,2.721E-05,7.814E-06,9.639E-07,2.544E-05,-0.328,-0.342,-63.007,-21.5385,
,,,,,,,3.556E-12,2.42E-05,7.349E-06,7.318E-07,2.274E-05,-0.339,-0.352,-62.483,-20,
,,,,,,,3.559E-12,2.527E-05,7.589E-06,7.38E-07,2.367E-05,-0.339,-0.351,-62.508,-18.4615,
,,,,,,,3.925E-12,2.685E-05,7.855E-06,7.9E-07,2.522E-05,-0.336,-0.349,-62.595,-20,
,,,,,,,2.886E-12,2.692E-05,7.638E-06,6.932E-07,2.526E-05,-0.341,-0.352,-62.069,-16.9231,
,,,,,,,4.397E-12,2.684E-05,7.908E-06,8.539E-07,2.493E-05,-0.333,-0.347,-62.627,-21.5385,
,,,,,,,9.031E-13,2.263E-05,6.755E-06,3.105E-07,2.154E-05,-0.369,-0.379,-61.464,-15.3846,
,,,,,,,1.507E-12,2.325E-05,6.582E-06,4.575E-07,2.195E-05,-0.356,-0.368,-61.625,-18.4615,
,,,,,,,4.255E-12,2.661E-05,7.809E-06,8.163E-07,2.507E-05,-0.335,-0.347,-62.67,-18.4615,
,,,,,,,2.634E-12,2.603E-05,7.442E-06,6.409E-07,2.414E-05,-0.344,-0.355,-62.148,-16.9231,
,,,,,,,2.64E-12,2.462E-05,7.239E-06,5.937E-07,2.332E-05,-0.346,-0.357,-62.461,-16.9231,
,,,,,,,1.37E-12,2.398E-05,7.245E-06,4.262E-07,2.276E-05,-0.359,-0.37,-61.623,-16.9231,
,,,,,,,1.858E-12,2.247E-05,6.731E-06,5.126E-07,2.118E-05,-0.352,-0.364,-61.736,-18.4615,
,,,,,,,3.161E-12,2.609E-05,7.468E-06,7.306E-07,2.454E-05,-0.339,-0.352,-62.078,-20,
,,,,,,,2.668E-12,2.619E-05,7.635E-06,6.233E-07,2.466E-05,-0.345,-0.356,-62.231,-16.9231,
,,,,,,,1.156E-12,2.32E-05,6.831E-06,3.771E-07,2.155E-05,-0.363,-0.374,-61.506,-16.9231,
,,,,,,,2.344E-12,2.298E-05,6.832E-06,5.739E-07,2.184E-05,-0.348,-0.359,-61.974,-16.9231,
,,,,,,,2.966E-12,2.635E-05,7.581E-06,6.796E-07,2.453E-05,-0.342,-0.353,-62.25,-16.9231,
,,,,,,,3.188E-12,2.697E-05,7.807E-06,7.105E-07,2.528E-05,-0.34,-0.352,-62.382,-18.4615,
45,N,7,0.294,12.637,118.635,1.267,2.355E-12,4.197E-05,1.658E-05,7.207E-07,4.082E-05,0.341,0.348,61.752,10.7692,4.31177789
,,,,,,,1.823E-12,4.281E-05,1.657E-05,6.352E-07,4.164E-05,0.345,0.352,61.412,10.7692,
,,,,,,,2.163E-12,4.23E-05,1.662E-05,6.944E-07,4.113E-05,0.342,0.349,61.651,10.7692,
,,,,,,,1.692E-12,4.222E-05,1.724E-05,5.795E-07,4.124E-05,0.348,0.354,61.481,9.2308,
,,,,,,,1.901E-12,4.1E-05,1.575E-05,6.297E-07,3.988E-05,0.345,0.352,61.546,10.7692,
,,,,,,,2.306E-12,4.177E-05,1.652E-05,7.114E-07,4.071E-05,0.341,0.348,61.735,10.7692,
,,,,,,,1.786E-12,4.037E-05,1.514E-05,6.153E-07,3.918E-05,0.346,0.353,61.432,10.7692,
,,,,,,,3.219E-12,4.369E-05,1.724E-05,8.767E-07,4.232E-05,0.334,0.343,62.089,13.8462,
,,,,,,,1.497E-12,4.099E-05,1.519E-05,5.495E-07,3.96E-05,0.349,0.357,61.325,12.3077,
,,,,,,,2.315E-12,4.185E-05,1.611E-05,7.416E-07,4.055E-05,0.34,0.349,61.605,13.8462,
,,,,,,,2.214E-12,4.192E-05,1.651E-05,6.93E-07,4.081E-05,0.342,0.349,61.682,10.7692,
,,,,,,,2.338E-12,4.288E-05,1.671E-05,7.353E-07,4.168E-05,0.34,0.348,61.705,12.3077,
,,,,,,,2.248E-12,4.278E-05,1.645E-05,7.183E-07,4.154E-05,0.341,0.349,61.676,12.3077,
,,,,,,,2.18E-12,4.041E-05,1.564E-05,6.993E-07,3.931E-05,0.342,0.349,61.641,10.7692,
,,,,,,,1.906E-12,4.254E-05,1.684E-05,6.337E-07,4.143E-05,0.345,0.352,61.564,10.7692,
,,,,,,,2.917E-12,4.323E-05,1.694E-05,8.404E-07,4.191E-05,0.335,0.345,61.932,15.3846,
,,,,,,,1.655E-12,4.032E-05,1.616E-05,5.698E-07,3.936E-05,0.348,0.356,61.545,12.3077,
,,,,,,,2.387E-12,4.298E-05,1.651E-05,7.533E-07,4.16E-05,0.339,0.348,61.67,13.8462,
,,,,,,,2.101E-12,4.321E-05,1.692E-05,6.875E-07,4.19E-05,0.342,0.351,61.598,13.8462,
,,,,,,,2.068E-12,4.181E-05,1.647E-05,6.734E-07,4.073E-05,0.343,0.35,61.601,10.7692,
,,,,,,,2.215E-12,4.143E-05,1.67E-05,7.063E-07,4.044E-05,0.341,0.349,61.669,12.3077,
,,,,,,,2.186E-12,4.163E-05,1.652E-05,6.878E-07,4.055E-05,0.342,0.349,61.664,10.7692,
,,,,,,,1.646E-12,4.027E-05,1.631E-05,5.759E-07,3.93E-05,0.348,0.355,61.442,10.7692,
,,,,,,,2.104E-12,4.345E-05,1.698E-05,6.896E-07,4.219E-05,0.342,0.35,61.562,12.3077,
,,,,,,,1.692E-12,4.279E-05,1.654E-05,5.852E-07,4.148E-05,0.347,0.354,61.482,10.7692,
,,,,,,,2.115E-12,4.286E-05,1.637E-05,6.97E-07,4.153E-05,0.342,0.35,61.528,12.3077,
,,,,,,,2.092E-12,4.275E-05,1.655E-05,6.93E-07,4.152E-05,0.342,0.35,61.581,12.3077,
,,,,,,,2.6E-12,4.303E-05,1.749E-05,7.53E-07,4.181E-05,0.339,0.346,61.91,10.7692,
,,,,,,,1.696E-12,4.133E-05,1.653E-05,5.898E-07,4.039E-05,0.347,0.354,61.44,10.7692,
,,,,,,,2.596E-12,4.166E-05,1.618E-05,7.671E-07,4.047E-05,0.338,0.346,61.809,12.3077,
,,,,,,,2.374E-12,4.316E-05,1.675E-05,7.405E-07,4.192E-05,0.34,0.348,61.676,12.3077,
,,,,,,,1.509E-12,4.234E-05,1.66E-05,5.412E-07,4.118E-05,0.35,0.357,61.451,10.7692,
,,,,,,,2.807E-12,4.232E-05,1.673E-05,8.25E-07,4.114E-05,0.336,0.345,61.819,13.8462,
,,,,,,,1.474E-12,4.045E-05,1.554E-05,5.305E-07,3.926E-05,0.35,0.358,61.377,12.3077,
,,,,,,,2.482E-12,4.246E-05,1.677E-05,7.54E-07,4.129E-05,0.339,0.347,61.736,12.3077,
,,,,,,,1.963E-12,4.317E-05,1.62E-05,6.676E-07,4.165E-05,0.343,0.352,61.529,13.8462,
,,,,,,,1.811E-12,4.144E-05,1.624E-05,6.126E-07,4.041E-05,0.346,0.353,61.499,10.7692,
,,,,,,,2.199E-12,4.278E-05,1.658E-05,6.885E-07,4.157E-05,0.342,0.349,61.738,10.7692,
,,,,,,,2.59E-12,4.26E-05,1.612E-05,7.905E-07,4.129E-05,0.338,0.345,61.695,10.7692,
,,,,,,,2.155E-12,4.395E-05,1.732E-05,6.894E-07,4.265E-05,0.342,0.349,61.692,10.7692,
,,,,,,,2.27E-12,4.181E-05,1.683E-05,6.948E-07,4.074E-05,0.342,0.349,61.776,10.7692,
,,,,,,,1.659E-12,4.215E-05,1.625E-05,5.789E-07,4.096E-05,0.348,0.354,61.43,9.2308,
,,,,,,,3.83E-12,4.319E-05,1.719E-05,9.457E-07,4.183E-05,0.331,0.341,62.348,15.3846,
,,,,,,,1.847E-12,4.266E-05,1.627E-05,6.337E-07,4.142E-05,0.345,0.352,61.51,10.7692,
,,,,,,,2.827E-12,4.244E-05,1.627E-05,8.033E-07,4.111E-05,0.337,0.345,61.973,12.3077,
,,,,,,,3.102E-12,4.37E-05,1.752E-05,8.508E-07,4.241E-05,0.335,0.344,62.088,13.8462,
,,,,,,,2.002E-12,4.278E-05,1.658E-05,6.656E-07,4.151E-05,0.343,0.351,61.551,12.3077,
,,,,,,,2.093E-12,4.239E-05,1.636E-05,6.913E-07,4.102E-05,0.342,0.35,61.548,12.3077,
,,,,,,,3.097E-12,4.323E-05,1.736E-05,8.532E-07,4.2E-05,0.335,0.344,62.059,13.8462,
,,,,,,,2.383E-12,4.199E-05,1.662E-05,7.211E-07,4.089E-05,0.341,0.348,61.753,10.7692,
46,P,7,0.505,67.855,28.892,1.145,2.619E-12,2.23E-05,6.843E-06,6.011E-07,2.13E-05,-0.346,-0.357,-62.306,-16.9231,9.026039428
,,,,,,,1.709E-12,2.283E-05,6.663E-06,4.787E-07,2.153E-05,-0.354,-0.366,-61.752,-18.4615,
,,,,,,,2.553E-12,2.439E-05,6.908E-06,6.082E-07,2.29E-05,-0.346,-0.357,-62.144,-16.9231,
,,,,,,,2.98E-12,2.549E-05,7.616E-06,6.463E-07,2.409E-05,-0.343,-0.354,-62.535,-16.9231,
,,,,,,,1.536E-12,2.399E-05,6.607E-06,4.67E-07,2.225E-05,-0.355,-0.368,-61.652,-20,
,,,,,,,3.609E-12,2.625E-05,7.612E-06,7.917E-07,2.467E-05,-0.336,-0.349,-62.231,-20,
,,,,,,,5.238E-12,2.657E-05,8.181E-06,8.863E-07,2.51E-05,-0.331,-0.344,-63.086,-20,
,,,,,,,2.53E-12,2.529E-05,7.429E-06,6.149E-07,2.389E-05,-0.345,-0.357,-62.055,-18.4615,
,,,,,,,2.732E-12,2.653E-05,8.119E-06,6.483E-07,2.507E-05,-0.343,-0.355,-62.286,-18.4615,
,,,,,,,3.688E-12,2.591E-05,7.884E-06,7.558E-07,2.438E-05,-0.338,-0.35,-62.498,-18.4615,
,,,,,,,2.169E-12,2.207E-05,6.828E-06,5.272E-07,2.106E-05,-0.351,-0.363,-62.167,-18.4615,
,,,,,,,2.999E-12,2.575E-05,7.781E-06,6.879E-07,2.427E-05,-0.341,-0.354,-62.224,-20,
,,,,,,,3.771E-12,2.494E-05,7.129E-06,7.478E-07,2.35E-05,-0.338,-0.35,-62.522,-18.4615,
,,,,,,,3.24E-12,2.523E-05,7.756E-06,6.953E-07,2.384E-05,-0.341,-0.354,-62.385,-20,
,,,,,,,4.829E-12,2.738E-05,8.135E-06,8.907E-07,2.568E-05,-0.331,-0.345,-62.777,-21.5385,
,,,,,,,3.528E-12,2.557E-05,7.161E-06,7.562E-07,2.389E-05,-0.338,-0.349,-62.339,-16.9231,
,,,,,,,1.889E-12,2.325E-05,6.958E-06,5.239E-07,2.194E-05,-0.351,-0.364,-61.742,-20,
,,,,,,,2.838E-12,2.611E-05,7.652E-06,6.608E-07,2.46E-05,-0.343,-0.355,-62.3,-18.4615,
,,,,,,,2.759E-12,2.59E-05,7.638E-06,6.64E-07,2.441E-05,-0.343,-0.355,-62.119,-18.4615,
,,,,,,,1.164E-12,2.231E-05,6.475E-06,3.616E-07,2.108E-05,-0.365,-0.375,-61.616,-15.3846,
,,,,,,,2.877E-12,2.549E-05,7.321E-06,6.569E-07,2.399E-05,-0.343,-0.354,-62.202,-16.9231,
,,,,,,,2.249E-12,2.501E-05,7.455E-06,5.611E-07,2.367E-05,-0.348,-0.36,-62.066,-18.4615,
,,,,,,,3.663E-12,2.36E-05,7.162E-06,7.352E-07,2.232E-05,-0.339,-0.351,-62.487,-18.4615,
,,,,,,,3.348E-12,2.598E-05,7.544E-06,7.409E-07,2.444E-05,-0.339,-0.351,-62.262,-18.4615,
,,,,,,,1.96E-12,2.224E-05,6.673E-06,5.087E-07,2.111E-05,-0.352,-0.363,-61.924,-16.9231,
,,,,,,,1.485E-12,2.091E-05,6.034E-06,4.135E-07,1.966E-05,-0.36,-0.372,-61.868,-18.4615,
,,,,,,,9.514E-13,2.238E-05,6.565E-06,3.229E-07,2.118E-05,-0.368,-0.378,-61.566,-15.3846,
,,,,,,,1.168E-12,2.132E-05,6.249E-06,3.669E-07,2.019E-05,-0.364,-0.374,-61.494,-15.3846,
,,,,,,,4.162E-12,2.762E-05,8.203E-06,8.176E-07,2.592E-05,-0.335,-0.347,-62.658,-18.4615,
,,,,,,,4.045E-12,2.599E-05,7.816E-06,7.907E-07,2.447E-05,-0.336,-0.349,-62.635,-20,
,,,,,,,3.613E-12,2.683E-05,7.967E-06,7.561E-07,2.519E-05,-0.338,-0.35,-62.497,-18.4615,
,,,,,,,1.942E-12,2.424E-05,7.339E-06,5.383E-07,2.289E-05,-0.35,-0.363,-61.795,-20,
,,,,,,,3.249E-12,2.454E-05,7.464E-06,6.879E-07,2.323E-05,-0.341,-0.353,-62.462,-18.4615,
,,,,,,,1.376E-12,2.315E-05,7.197E-06,4.242E-07,2.207E-05,-0.359,-0.37,-61.627,-16.9231,
,,,,,,,1.247E-12,2.38E-05,6.624E-06,3.991E-07,2.226E-05,-0.361,-0.372,-61.535,-16.9231,
,,,,,,,1.783E-12,2.396E-05,7.197E-06,4.982E-07,2.27E-05,-0.353,-0.364,-61.742,-16.9231,
,,,,,,,2.849E-12,2.631E-05,7.635E-06,6.563E-07,2.477E-05,-0.343,-0.354,-62.28,-16.9231,
,,,,,,,4.236E-12,2.618E-05,7.824E-06,8.193E-07,2.467E-05,-0.335,-0.346,-62.615,-16.9231,
,,,,,,,3.635E-12,2.68E-05,7.84E-06,7.535E-07,2.519E-05,-0.338,-0.349,-62.471,-16.9231,
,,,,,,,2.69E-12,2.665E-05,7.503E-06,6.597E-07,2.488E-05,-0.343,-0.356,-62.126,-20,
,,,,,,,2.775E-12,2.51E-05,7.197E-06,6.707E-07,2.343E-05,-0.342,-0.357,-61.955,-23.0769,
,,,,,,,2.703E-12,2.461E-05,7.25E-06,6.074E-07,2.33E-05,-0.346,-0.357,-62.299,-16.9231,
,,,,,,,4.053E-12,2.689E-05,7.897E-06,8.002E-07,2.521E-05,-0.336,-0.347,-62.652,-16.9231,
,,,,,,,2.502E-12,2.555E-05,7.503E-06,6.247E-07,2.404E-05,-0.345,-0.357,-62.035,-18.4615,
,,,,,,,1.317E-12,2.41E-05,6.716E-06,4.124E-07,2.257E-05,-0.36,-0.371,-61.6,-16.9231,
,,,,,,,3.063E-12,2.66E-05,7.698E-06,6.924E-07,2.473E-05,-0.341,-0.354,-62.194,-20,
,,,,,,,2.104E-12,2.451E-05,7.339E-06,5.486E-07,2.328E-05,-0.349,-0.361,-61.972,-18.4615,
,,,,,,,3.926E-12,2.614E-05,7.678E-06,8.017E-07,2.46E-05,-0.336,-0.347,-62.438,-16.9231,
,,,,,,,1.91E-12,2.267E-05,6.902E-06,5.147E-07,2.146E-05,-0.352,-0.364,-61.877,-18.4615,
,,,,,,,2.096E-12,2.442E-05,7.241E-06,5.441E-07,2.315E-05,-0.349,-0.362,-61.921,-20,
47,N,7,0.62,52.28,164.19,0.912,3.823E-12,4.24E-05,1.692E-05,9.291E-07,4.115E-05,0.332,0.342,62.404,15.3846,10.7774519
,,,,,,,3.786E-12,4.307E-05,1.697E-05,9.164E-07,4.175E-05,0.332,0.341,62.434,13.8462,
